# Simulation 3D | 2020-08-03 14:34:13.271519
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
-10.0;-20.0;20.0;-0.41499853600352876;-0.8299970720070575;0.5108651853302209;3.264e-07;6.528e-07;-6.03e-07
-10.0;-20.0;25.0;-0.2897474532163387;-0.5794949064326774;0.4820377218845737;1.544e-07;3.088e-07;-3.545e-07
-10.0;-20.0;30.0;-0.2023220203844663;-0.4046440407689326;0.41950106215257266;7.38e-08;1.476e-07;-2.021e-07
-10.0;-10.0;0.0;-4.536819422672895;-4.536819422672896;-2.1234589629779155;5.36388e-05;5.36388e-05;-4.8849e-06
-10.0;-10.0;5.0;-3.9966150733029724;-3.9966150733029733;0.7301273883419599;3.35771e-05;3.35771e-05;-1.80375e-05
-10.0;-10.0;10.0;-2.565488187399584;-2.5654881873995845;1.75634891127898;1.27011e-05;1.27011e-05;-1.28163e-05
-10.0;-10.0;15.0;-1.4782082981195355;-1.4782082981195357;1.6655646091949337;4.0364e-06;4.0364e-06;-5.9534e-06
-10.0;-10.0;20.0;-0.8497958170754132;-0.8497958170754133;1.306585621273135;1.2996e-06;1.2996e-06;-2.5095e-06
-10.0;-10.0;25.0;-0.5058635034438592;-0.5058635034438592;0.9759095621159524;4.527e-07;4.527e-07;-1.0766e-06
-10.0;-10.0;30.0;-0.3144527267163962;-0.31445272671639624;0.7257915894263243;1.728e-07;1.728e-07;-4.871e-07
-10.0;0.0;0.0;-14.628146999765022;1.7914313400719194e-15;-2.7819610789362237;0.0004927904;0.0;-2.81155e-05
-10.0;0.0;5.0;-10.381870379144862;1.2714124328982474e-15;3.810977276056497;0.0002140561;0.0;-0.0001174044
-10.0;0.0;10.0;-4.936184465088073;6.045082505170999e-16;4.077713669683553;4.54684e-05;0.0;-4.70023e-05
-10.0;0.0;15.0;-2.297911355468955;2.8141297861994117e-16;2.8559301953319576;9.54e-06;0.0;-1.4333e-05
-10.0;0.0;20.0;-1.1562704571508144;1.4160229142983916e-16;1.8923784534755073;2.3678e-06;0.0;-4.6384e-06
-10.0;0.0;25.0;-0.6330607000027239;7.752757599243185e-17;1.2761780315128362;7.003e-07;0.0;-1.6849e-06
-10.0;0.0;30.0;-0.37262220573690397;4.5633059154692595e-17;0.8887875065928886;2.403e-07;0.0;-6.837e-07
-10.0;10.0;0.0;-4.536819422672895;4.536819422672896;-2.1234589629779155;5.36388e-05;-5.36388e-05;-4.8849e-06
-10.0;10.0;5.0;-3.9966150733029724;3.9966150733029733;0.7301273883419599;3.35771e-05;-3.35771e-05;-1.80375e-05
-10.0;10.0;10.0;-2.565488187399584;2.5654881873995845;1.75634891127898;1.27011e-05;-1.27011e-05;-1.28163e-05
-10.0;10.0;15.0;-1.4782082981195355;1.4782082981195357;1.6655646091949337;4.0364e-06;-4.0364e-06;-5.9534e-06
-10.0;10.0;20.0;-0.8497958170754132;0.8497958170754133;1.306585621273135;1.2996e-06;-1.2996e-06;-2.5095e-06
-10.0;10.0;25.0;-0.5058635034438592;0.5058635034438592;0.9759095621159524;4.527e-07;-4.527e-07;-1.0766e-06
-10.0;10.0;30.0;-0.3144527267163962;0.31445272671639624;0.7257915894263243;1.728e-07;-1.728e-07;-4.871e-07
-10.0;20.0;0.0;-0.8272903435412373;1.6545806870824746;-1.1597356280672897;2.468e-06;-4.9362e-06;-2.785e-07
-10.0;20.0;5.0;-0.8907983600701934;1.7815967201403868;-0.37813331772568654;2.0028e-06;-4.0058e-06;-9.905e-07
-10.0;20.0;10.0;-0.76664035747634;1.53328071495268;0.17766899252012205;1.2665e-06;-2.5331e-06;-1.1871e-06
-10.0;20.0;15.0;-0.5816292706718895;1.163258541343779;0.44349015824229904;6.721e-07;-1.3443e-06;-9.363e-07
-10.0;20.0;20.0;-0.41499853600352876;0.8299970720070575;0.5108651853302209;3.264e-07;-6.528e-07;-6.03e-07
-10.0;20.0;25.0;-0.2897474532163387;0.5794949064326774;0.4820377218845737;1.544e-07;-3.088e-07;-3.545e-07
-10.0;20.0;30.0;-0.2023220203844663;0.4046440407689326;0.41950106215257266;7.38e-08;-1.476e-07;-2.021e-07
-10.0;30.0;0.0;-0.19720165782173088;0.5916049734651929;-0.5981347974727219;2.056e-07;-6.167e-07;-2.02e-08
-10.0;30.0;5.0;-0.23888855843847007;0.7166656753154105;-0.3575995309723369;1.863e-07;-5.59e-07;-7.73e-08
