# Simulation 2D plane x | 2020-08-03 14:34:00.338641
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
0.0;-21.176470588235293;2.6470588235294117;1.4174597649835375e-16;-2.3148874695470205;-0.7561266055634295;0.0;6.9984e-06;-1.0146e-06
0.0;-19.411764705882355;2.6470588235294117;1.787294603454124e-16;-2.9188735963683703;-0.7738375239408443;0.0;1.14871e-05;-1.8527e-06
0.0;-17.647058823529413;2.6470588235294117;2.281923734134795e-16;-3.726664268789269;-0.7510099219232443;0.0;1.95435e-05;-3.514e-06
0.0;-15.882352941176471;2.6470588235294117;2.956146669413196e-16;-4.8277538821338215;-0.6530365899691155;0.0;3.46987e-05;-6.9777e-06
0.0;-14.117647058823529;2.6470588235294117;3.896852599761461e-16;-6.364043253082606;-0.4162184238735258;0.0;6.48848e-05;-1.46775e-05
0.0;-12.352941176470587;2.6470588235294117;5.24808434840499e-16;-8.570772163956024;0.08309318159632863;0.0;0.0001294101;-3.32713e-05
0.0;-10.588235294117649;2.6470588235294117;7.260771732980628e-16;-11.857740106022177;1.1033514887229372;0.0;0.0002801403;-8.33747e-05
0.0;-8.823529411764707;2.6470588235294117;1.0393043180875578e-15;-16.9731275794974;3.239971771363573;0.0;0.0006737662;-0.0002398414
0.0;-7.0588235294117645;2.6470588235294117;1.5491127638264983e-15;-25.298931331140555;8.037488275951654;0.0;0.0018486663;-0.0008345461
0.0;-5.294117647058826;2.6470588235294117;2.382717501714571e-15;-38.912729831548354;19.975715456129937;0.0;0.0057911399;-0.0036940532
0.0;-3.529411764705884;2.6470588235294117;3.4113256628195054e-15;-55.711175911203185;50.96780060137154;0.0;0.0171167534;-0.0189691526
0.0;-1.764705882352942;2.6470588235294117;2.9667082271915494e-15;-48.4500221493591;105.28819099495932;0.0;0.0221675964;-0.0619729793
0.0;0.0;2.6470588235294117;0.0;0.0;133.47452032016204;0.0;0.0;-0.0860614209
0.0;1.764705882352942;2.6470588235294117;2.9667082271915494e-15;48.4500221493591;105.28819099495932;0.0;-0.0221675964;-0.0619729793
0.0;3.529411764705884;2.6470588235294117;3.4113256628195054e-15;55.711175911203185;50.96780060137154;0.0;-0.0171167534;-0.0189691526
0.0;5.294117647058826;2.6470588235294117;2.382717501714571e-15;38.912729831548354;19.975715456129937;0.0;-0.0057911399;-0.0036940532
0.0;7.058823529411761;2.6470588235294117;1.5491127638264993e-15;25.29893133114057;8.037488275951663;0.0;-0.0018486663;-0.0008345461
0.0;8.823529411764703;2.6470588235294117;1.0393043180875584e-15;16.97312757949741;3.2399717713635785;0.0;-0.0006737662;-0.0002398414
0.0;10.588235294117645;2.6470588235294117;7.26077173298063e-16;11.857740106022181;1.103351488722934;0.0;-0.0002801403;-8.33747e-05
0.0;12.352941176470587;2.6470588235294117;5.24808434840499e-16;8.570772163956024;0.08309318159632863;0.0;-0.0001294101;-3.32713e-05
0.0;14.117647058823529;2.6470588235294117;3.896852599761461e-16;6.364043253082606;-0.4162184238735258;0.0;-6.48848e-05;-1.46775e-05
0.0;15.882352941176471;2.6470588235294117;2.956146669413196e-16;4.8277538821338215;-0.6530365899691155;0.0;-3.46987e-05;-6.9777e-06
0.0;17.647058823529413;2.6470588235294117;2.281923734134795e-16;3.726664268789269;-0.7510099219232443;0.0;-1.95435e-05;-3.514e-06
0.0;19.411764705882348;2.6470588235294117;1.7872946034541268e-16;2.9188735963683747;-0.7738375239408444;0.0;-1.14871e-05;-1.8527e-06
0.0;21.17647058823529;2.6470588235294117;1.4174597649835394e-16;2.314887469547024;-0.756126605563429;0.0;-6.9984e-06;-1.0146e-06
0.0;22.941176470588232;2.6470588235294117;1.1365238322560143e-16;1.8560842735183833;-0.7173523396646346;0.0;-4.3969e-06;-5.736e-07
0.0;24.705882352941174;2.6470588235294117;9.202212564365097e-17;1.5028353596762813;-0.6686891863394923;0.0;-2.8374e-06;-3.336e-07
0.0;26.470588235294116;2.6470588235294117;7.517154437266028e-17;1.2276444836992615;-0.6165774432894119;0.0;-1.8749e-06;-1.988e-07
0.0;28.235294117647058;2.6470588235294117;6.190694462807402e-17;1.011017130346089;-0.5646842581549104;0.0;-1.2655e-06;-1.212e-07
0.0;30.0;2.6470588235294117;5.136658395767477e-17;0.8388799773687922;-0.5150258485347707;0.0;-8.706e-07;-7.54e-08
0.0;-30.0;3.5294117647058822;5.2673356963112503e-17;-0.8602212001008902;-0.46293160566970143;0.0;8.512e-07;-9.11e-08
